recipe_id,user_token_id,star_count,age,gender,category_value,recipe_view_count,values
1002117,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002135,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002188,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002202,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002258,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002271,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002273,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002317,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002324,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002325,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002329,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002337,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002346,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002347,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002349,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002399,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002409,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002462,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1002465,test-k60-w20-f20,0,50-59,남자,0.27873563218390807,0.0,2.7873563218390807
1000011,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000014,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000026,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000083,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000779,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000786,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000802,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000803,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000819,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000822,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000823,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000828,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000845,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1000863,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001003,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001109,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001110,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001157,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001158,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001185,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001186,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001193,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001194,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001196,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001199,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001207,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001219,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001222,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001227,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001228,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001229,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001259,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001269,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001273,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001300,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001302,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001313,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001319,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001328,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001330,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001370,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001377,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001378,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001436,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001462,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001472,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001563,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001579,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001588,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001676,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001687,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001705,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001707,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001708,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001711,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001712,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001714,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001717,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001722,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001723,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001727,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001750,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001754,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001779,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001785,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001791,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001797,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001799,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001822,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001830,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001835,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001836,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001843,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001844,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001847,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001850,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001862,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001888,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1001980,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002011,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002014,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002039,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002051,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002076,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002136,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002142,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002174,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002176,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002182,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002207,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002257,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002267,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002272,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002307,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002321,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002323,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002330,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002395,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002439,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
1002450,test-k80-w20,0,50-59,남자,0.3716475095785441,0.0,3.716475095785441
